Language_ID,Parameter_ID,Form,Gloss,Native,Phonemic,Description,Source
Phal,11392,béeriṣ,summer,بیرِݜ,béeriʂ,,liljegren
Phal,9238,beeṭí,lamb,بیٹیۡ,beeʈí,,liljegren
Phal,9442,bhaanóoṛ,cattle shed; pasture hut,بھانوڑ,bhaanóoɽ,,liljegren
Phal,9442,bhaaṇóol,cattle shed; pasture hut,,,,liljegren
Phal,9459,bháaru,load; burden,بھاروۡ,bháaru,,liljegren
Phal,9435,bhaagíi,"to divide, split",بھاگی,bhaaɡíi,,liljegren
Phal,9330,bhakúlu,"fat, thick; strong",بھکُلوۡ,bhakúlo,,liljegren
Phal,9363,bhanǰóo,"to beat sb, play (musical instrument)",بھنجو,bhaɲdʑóo,,liljegren
biori,9363,bhanǰúu,"to beat sb, play (musical instrument)",,,,liljegren
Phal,9467,bharíiw,husband,بھرِیوۡ,bharíiw,,liljegren
biori,9467,bharéew,husband,,,,liljegren
Phal,9684,bhaṛíi,to roast,بھڑی,bhaɽíi,,liljegren
Phal,11525,bhayíi,"to sow, cultivate",بھئی,bhajíi,,liljegren
Phal,11182,bheénš,(wooden) beam,بھینش,bhẽẽ́ɕ,,liljegren
Phal,11182,bheénč,(wooden) beam,,,,liljegren
Phal,9349,bheéṇ,sister,بھیݨ,bheéɳ,,liljegren
Phal,2245,bhéša,"to sit down, settle, stay",بھیۡشہ,"bhéɕa, bheéɕa",,liljegren
biori,2245,bhéše,"to sit down, settle, stay",,,,liljegren
Phal,2245,bhešóo,to seat sb; make sb sit down; put,بھیۡشو,bheɕóo,,liljegren
biori,2245,bhešúu,to seat sb; make sb sit down; put,,,,liljegren
Phal,9241,bhíia,"to fear, be afraid of",بِھیہ,bhíia,,liljegren
biori,9241,bhíie,"to fear, be afraid of",,,,liljegren
Phal,12056,bhiiroó,male,بِھیرو,bhiiroó,,liljegren
Phal,12056,bhíiru,he-goat,بِھیروۡ,bhíiro,,liljegren
Phal,11616,bhiíš,twenty; the twenty sth or people,بِھیش,bhiíɕ,,liljegren
Phal,12098,bhióoṇ,willow,بِھیوݨ,bjhóoɳ,,liljegren
Phal,12098,bhiaaṇmúṭ,willow,,,,liljegren
Phal,9493,bhit,plank,بِھت,bhit,,liljegren
Phal,9477,bhóo,"to be able to, know how to, can",بھو,bhóo,,liljegren
biori,9477,bhúu,"to be able to, know how to, can",,,,liljegren
Phal,11589,bhóoša,"to bark, bleat; talk (negatively)",بھوشہ,bhóoɕa,,liljegren
biori,11589,bhúuše,"to bark, bleat; talk (negatively)",,,,liljegren
Phal,2328,bhootíi,ploughing,بھوتی,bhootíi,,liljegren
Phal,11250,bhoóy,daughter-in-law; son's wife,بھوئیۡ,bhoój,,liljegren
Phal,9660,bhraaǰái,sister-in-law; brother's wife,بھراجئیۡ,brhaadʑéj,,liljegren
Phal,9660,bhraaǰéi,sister-in-law; brother's wife,,,,liljegren
Phal,14738,bhráanzu,lawn,بھرانزوۡ,bhráanzu,,liljegren
biori,14738,bhranz,lawn,,,,liljegren
Phal,9661,bhróo,"brother; cousin, member of one's own tribe",بھرو,brhóo,,liljegren
biori,9661,bhrúu,"brother; cousin, member of one's own tribe",,,,liljegren
Phal,12064,bhruk,kidney,بھرُک,brhuk,,liljegren
Phal,9280,bhun,"down, down below",بُھن,bhun,,liljegren
Phal,9293,bhus,straw,بُھس,bhus,,liljegren
Phal,9279,bhuuǰóo,to wake (sb) up,بُھوجو,bhuudʑóo,,liljegren
biori,9279,bhuuǰúu,to wake (sb) up,,,,liljegren
Phal,9530,bhúuru,deaf,بُھوروۡ,bhúuro,,liljegren
Phal,11751,bidráagu,"ill, sick; the sick (person)",بِدراگوۡ,bidráaɡu,,liljegren
Phal,9250,bíi,seed,بی,bíi,,liljegren
Phal,12225,bíi,"to go, leave, move",بی,bíi,,liljegren
Phal,11929,bíiḍu,many; much; very; really,بِیڈوۡ,bíiɖo,,liljegren
Phal,11742,bíǰi,lightning,بِجیۡ,bídʑi,,liljegren
Phal,12009,bistíiṇu,"wide, broad; loose",بِستِیݨوۡ,bistíiɳo,,liljegren
Phal,11968,biṣ,poison,بِݜ,biʂ,,liljegren
Phal,11949,biṣáama,to rest,بِݜامہ,biʂáama,,liljegren
biori,11949,biṣáame,to rest,,,,liljegren
Phal,11572,bóolu,(straw of) hair,بولوۡ,bóolo,,liljegren
biori,11572,búulu,(straw of) hair,,,,liljegren
Phal,6658,bóoš,twelve,بوش,bóoɕ,,liljegren
biori,6658,báaš,twelve,,,,liljegren
Phal,9893,bráam,joint,برام,bráam,,liljegren
Phal,11652,buc̣húṇa,to card (wool),بُڇُھݨہ,buʈʂʰúɳa,,liljegren
biori,11652,buc̣húṇe,to card (wool),,,,liljegren
Phal,9279,búǰa,"to understand, realize",بُجہ,búdʑa,,liljegren
biori,9279,búǰe,"to understand, realize",,,,liljegren
Phal,9268,buuḍóolu,spider,بُوڈولوۡ,buuɖóolo,,liljegren
Phal,9271,búuḍu,old,بُوڈوۡ,búuɖo,,liljegren
Phal,4762,čáar,fresh grass (esp. as fodder),چار,tɕáar,,liljegren
biori,4762,čar,fresh grass (esp. as fodder),,,,liljegren
Phal,4605,čandíiš,fourteen,چندِیش,tɕandíiɕ,,liljegren
biori,4605,čandéeš,fourteen,,,,liljegren
Phal,4963,čhaál,kid (young goat),چھال,tɕʰaál,,liljegren
Phal,5027,čhay,shade; shadow,چھئیۡ,"tɕʰaj, tɕʰej",,liljegren
biori,5027,čhey,shade; shadow,,,,liljegren
Phal,4963,čhéeli,she-goat,چھیلیۡ,tɕʰéeli,,liljegren
Phal,5020,čhíi,ashes,چھی,tɕʰíi,,liljegren
Phal,5046,čhína,"to cut, cut off; reduce; make (part. milk products)",چِھنہ,tɕʰína,,liljegren
biori,5046,čhíne,"to cut, cut off; reduce; make (part. milk products)",,,,liljegren
Phal,5060,čhooríi,"to put (down), put in place; name",چھوری,tɕʰooríi,,liljegren
Phal,13730,čhoót,traditional salty cheese,چھوت,tɕʰoót,,liljegren
Phal,3153,číčal,wet mud; clay,چِچل,tɕítɕal,,liljegren
Phal,14496,čímar,iron (material),چِمر,tɕímar,,liljegren
Phal,4939,čo,now! go ahead! let's!,چوۡ,tɕo,,liljegren
Phal,4931,čoór,thief,چور,tɕoór,,liljegren
Phal,4849,čukíi,to bite,چُکی,tɕukíi,,liljegren
Phal,4850,čúkru,sour,چُکروۡ,tɕúkro,,liljegren
Phal,4874,čúla,"to rock, sway, shake, move",چُلہ,tɕúla,,liljegren
Phal,4889,čúṇu,"thin, small",چُݨوۡ,tɕúɳo,,liljegren
Phal,4655,čúur,four,چُور,tɕúur,,liljegren
biori,4655,čáar,four,,,,liljegren
Phal,3662,c̣haár,waterfall,ڇھار,"ʈʂʰaár, ʂaár",,liljegren
biori,3662,c̣har,waterfall,,,,liljegren
Phal,3696,c̣hiír,milk,ڇِھیر,ʈʂʰiír,,liljegren
Phal,3700,c̣híiri,udder (of cow),ڇِھیری,ʈʂʰíiri,,liljegren
Phal,3735,c̣híitr,field; (tilled) land,ڇِھیتر,ʈʂʰíitr,,liljegren
biori,3735,c̣héetr,field; (tilled) land,,,,liljegren
Phal,3690,c̣hiṇ,darkness,ڇِھݨ,ʈʂʰiɳ,,liljegren
Phal,3750,c̣hoy,threshing (of wheat),ڇھوئیۡ,ʈʂʰoj,,liljegren
Phal,3719,c̣hupíi,to wash (clothes),ڇُھپی,ʈʂʰupíi,,liljegren
Phal,13548,c̣húuṇc̣u,straight,ڇُھونڇوۡ,ʈʂʰuuɳʈʂo,,liljegren
Phal,3727,c̣huúr,"razor, sharp knife",ڇُھور,ʈʂʰuúr,,liljegren
Phal,6248,daáǰa,to burn,داجہ,dáadʑa,,liljegren
Phal,6152,dáand,tooth,داند,dáand,,liljegren
biori,6152,dan,tooth,,,,liljegren
Phal,6724,dáand,"hill side, peak, ridge",داند,dáand,,liljegren
biori,6724,dand,"hill side, peak, ridge",,,,liljegren
Phal,6651,dáar,door,دار,dáar,,liljegren
biori,6651,dar,door,,,,liljegren
Phal,6227,dáaš,ten,داش,dáaɕ,,liljegren
biori,6227,daš,ten,,,,liljegren
Phal,6507,dac̣híi,"to look, see, watch; care for",دڇھی,daʈʂʰíi,,liljegren
biori,6507,dhayíi,"to look, see, watch; care for",,,,liljegren
Phal,6651,darúṛi,window,درُڑیۡ,darúɽi,,liljegren
Phal,6276,dawóo,"to ask for sth, ask (take) sb for marriage; want",دوو,dawóo,,liljegren
biori,6276,dawúu,"to ask for sth, ask (take) sb for marriage; want",,,,liljegren
Phal,6119,deec̣híṇu,right,دیڇِھݨوۡ,"deeʈʂʰiɳo, deeʂiɳo",,liljegren
Phal,6261,déedi,grandmother; father's mother,دیدیۡ,déedi,,liljegren
Phal,6250,déeṛi,beard,دیڑیۡ,déeɽi,,liljegren
Phal,6333,deés,day; point in time,دیس,deés,,liljegren
Phal,6890,dháama,"to become full, be satisfied (in eating)",دھامہ,dháama,,liljegren
Phal,6888,dhaataár,fire place,دھاتار,dhaataár,,liljegren
biori,6888,dhaatár,fire place,,,,liljegren
Phal,6744,dharaáṇ,ground; earth,دھراݨ,dharaáɳ,,liljegren
biori,6744,dharáṇ,ground; earth,,,,liljegren
Phal,6254,dheeṛúm,pomegranate,دھیڑُم,dheeɽúm,,liljegren
Phal,6481,dhií,daughter,دھی,dhií,,liljegren
Phal,6482,dhiúuṛi,granddaughter; daughter's daughter,دِھئُوڑیۡ,djhúuɽi,,liljegren
Phal,6482,dhiúuṛu,grandson; daughter's son,دِھئُوڑوۡ,djʰúuɽo,,liljegren
Phal,6592,dhoíi,"to milk (a cow, a goat, etc.)",دھوۡئی,dhojíi,,liljegren
Phal,6592,dhóo,"to milk (a cow, a goat, etc.)",,,,liljegren
Phal,6833,dhóo,"to wash (utensils, one's body)",دھو,dhóo,,liljegren
biori,6833,dhuwúu,"to wash (utensils, one's body)",,,,liljegren
Phal,6590,dhoóṛ,yesterday,دھوڑ,dhoóɽ,,liljegren
Phal,6628,dhráac̣,grape,دھراڇ,drháaʈʂ,,liljegren
biori,6628,dhrac̣,grape,,,,liljegren
Phal,14633,dhraáǰa,"to be stretched out, grow tall, grow long",دھراجہ,drháadʑa,,liljegren
biori,14633,draáǰe,"to be stretched out, grow tall, grow long",,,,liljegren
Phal,6613,dhrakíi,"to pull, draw",دھرکی,drhakíi,,liljegren
Phal,6568,dhreég,"stretched out, lying",دھریگ,drheéɡ,,liljegren
Phal,6368,dhrígu,"long, tall",دھرِگوۡ,drhíɡo,,liljegren
Phal,6429,dhrúuk,"stream; streambed, gorge",دھرُوک,drhúuk,,liljegren
biori,6429,dhráak,"stream; streambed, gorge",,,,liljegren
Phal,5853,dhut,mouth,دُھت,dhut,,liljegren
Phal,6849,dhuumíi,"smoke, fume",دُھومی,dhuumíi,,liljegren
Phal,6495,dhúura,far away; away,دُھورہ,dhúura,,liljegren
Phal,6141,díi,"to give, put",دی,díi,,liljegren
Phal,6546,díir,brother-in-law; a woman's husband's brother,دِیر,díir,,liljegren
biori,6546,déer,brother-in-law; a woman's husband's brother,,,,liljegren
Phal,6547,díiš,(home) village,دِیش,díiɕ,,liljegren
biori,6547,déeš,(home) village,,,,liljegren
Phal,6343,diṣṭ,hand-span (as a measure),دِݜٹ,diʂʈ,,liljegren
Phal,6261,dóodu,grandfather; father's father; forefather,دودوۡ,dóodo,,liljegren
biori,6261,dúudu,grandfather; father's father; forefather,,,,liljegren
Phal,6402,dúi,"another; other, some other",دُئیۡ,"duj, dwi",,liljegren
biori,6402,dúe,"another; other, some other",,,,liljegren
Phal,6835,dúṛi,dust,دُڑیۡ,dúɽi,,liljegren
Phal,6648,dúu,two,دُو,dúu,,liljegren
Phal,5574,ḍhangóo,"to bury, plant",ڈھنگو,ɖhaŋɡóo,,liljegren
biori,5574,ḍhangúu,"to bury, plant",,,,liljegren
Phal,5589,ḍheér,belly,ڈھیر,ɖheér,,liljegren
Phal,6740,ḍhoór,hopper; grain container,ڈھور,ɖhoór,,liljegren
Phal,5558,ḍhroonkíi,"to bray, moo, bleet, etc.",ڈھرونکی,ɖrhoonkíi,,liljegren
Phal,5582,ḍóok,back,ڈوک,ɖóok,,liljegren
biori,5582,ḍáak,back,,,,liljegren
Phal,14276,eeṛó,that (agr: dist nom masc),ایڑوۡ,eeɽó,,liljegren
Phal,14276,aṛó,that (agr: dist nom masc),,,,liljegren
biori,14276,haṛó,that (agr: dist nom masc),,,,liljegren
Phal,1130,eetríli,day before yesterday,ایترِلیۡ,eetríli,,liljegren
Phal,13952,haáḍ,bone,ہاڈ,haáɖ,,liljegren
biori,13952,haḍ,bone,,,,liljegren
Phal,14000,haál,plough,ہال,haál,,liljegren
biori,14000,hal,plough,,,,liljegren
Phal,14021,háansa,to laugh,ہانسہ,háansa,,liljegren
biori,14021,háanse,to laugh,,,,liljegren
Phal,13980,háara,"to pull, take (sb or sth) [away], abduct, bring, move",ہارہ,háara,,liljegren
biori,13980,háare,"to pull, take (sb or sth) [away], abduct, bring, move",,,,liljegren
Phal,14024,haát,hand,ہات,haát,,liljegren
biori,14024,hat,hand,,,,liljegren
Phal,1338,haáṭ,flour,ہاٹ,haáʈ,,liljegren
Phal,13952,haṇḍúk,bones; skeleton,ہنڈُک,haɳɖúk,,liljegren
Phal,13952,haḍúng,bones; skeleton,,,,liljegren
Phal,1111,haṇoó,egg,ہݨو,haɳoó,,liljegren
Phal,1127,héeṛi,duck,ہیڑیۡ,héeɽi,,liljegren
Phal,14164,heewaánd,winter,ہیواند,heewaánd,,liljegren
Phal,14164,heewaán,winter,,,,liljegren
biori,14164,heewán,winter,,,,liljegren
Phal,9416,hínu,is (masc sg),ہِنوۡ,"híno, húno",,liljegren
Phal,14152,híṛu,heart,ہِڑوۡ,híɽo,,liljegren
Phal,2426,huṇḍ,"up, up above",ہُنڈ,"huɳɖ, huɳ",,liljegren
Phal,2426,húuṇḍ,"up, up above",,,,liljegren
Phal,2445,iṇc̣,bear,اِنڇ,"iɳʈʂ, íiɳʈʂ",,liljegren
Phal,1600,iṣṭú,brick,اِݜٹوۡ,iʂʈú,,liljegren
Phal,1577,izraáṇ,rainbow,اِزراݨ,izraáɳ,,liljegren
Phal,1577,zriaán,rainbow,,,,liljegren
biori,1577,niildhráal,rainbow,,,,liljegren
Phal,5244,ǰáandu,alive; living (person),جاندوۡ,dʑáandu,,liljegren
Phal,5303,ǰáar,fever,جار,dʑáar,,liljegren
biori,5303,ǰar,fever,,,,liljegren
Phal,5286,ǰaṣṭáanguṛ,big toe,جݜٹانگُڑ,dʑaʂʈaaŋɡúɽ,,liljegren
Phal,5198,ǰhaamatroó,son-in-law; daughter's husband,جھامترو,"dʑhaamatroó, dʑhamatroó",,liljegren
Phal,5334,ǰhaáṭ,goat's hair; fur,جھاٹ,dʑhaáʈ,,liljegren
biori,5334,ǰhaṭ,goat's hair; fur,,,,liljegren
Phal,5110,ǰhanduraá,snake,جھندُرا,"dʑhandraá, dʑhanduraá",,liljegren
Phal,5103,ǰhaní,marriage; wedding,جھنیۡ,dʑhaní,,liljegren
Phal,10394,ǰhangaár,liver,جھنگار,dʑhaŋɡaár,,liljegren
Phal,5239,ǰhií~,(head) louse,جِھیں,dʑhĩĩ́,,liljegren
Phal,5193,ǰhóona,"to recognize, know, understand",جھونہ,dʑhóona,,liljegren
biori,5193,ǰhúune,"to recognize, know, understand",,,,liljegren
Phal,5406,ǰhulí,"on (top of), in; on to; over; about, at; due to",جُھلیۡ,dʑhulí,,liljegren
Phal,10519,ǰhúuṇi,stinging nettle (used for stews),جُھوݨیۡ,dʑhúuɳi,,liljegren
Phal,5155,ǰiléeṛi,cream,جِلیڑیۡ,dʑiléeɽi,,liljegren
Phal,5228,ǰip,tongue,جِپ,dʑip,,liljegren
Phal,5204,ǰóo,"to be born, have [a child]; grow up",جو,dʑóo,,liljegren
biori,5204,ǰúu,"to be born, have [a child]; grow up",,,,liljegren
Phal,2589,káac̣,straw; hay,کاڇ,káaʈʂ,,liljegren
Phal,3084,kaál,year,کال,kaál,,liljegren
Phal,3084,saál,year,,,,liljegren
Phal,2767,káamba,to shiver,کامبہ,káamba,,liljegren
biori,2767,káambe,to shiver,,,,liljegren
Phal,13627,káand,shoulder,کاند,káand,,liljegren
Phal,13627,káan,shoulder,,,,liljegren
biori,13627,kan,shoulder,,,,liljegren
Phal,2830,káaṇ,ear,کاݨ,káaɳ,,liljegren
biori,2830,kaṇ,ear,,,,liljegren
Phal,2668,káaṇḍu,thorn,کانڈوۡ,kaaɳɖu,,liljegren
Phal,2689,kaṇíi,to scratch (oneself or a body part),کݨی,kaɳíi,,liljegren
Phal,2655,karáaṛu,leopard; wild beast (in general),کراڑوۡ,karáaɽu,,liljegren
Phal,3167,katí,"how many, how much; that many, that much; a few",کتیۡ,katí,,liljegren
Phal,2860,kaṭóoru,"large knife (for fighting or clearing the forest, used by shepherds)",کٹوروۡ,kaʈóoro,,liljegren
Phal,2598,kéengi,comb,کینگیۡ,kéeŋɡi,,liljegren
Phal,3153,kháaču,bad,کھاچوۡ,kʰáatɕu,,liljegren
Phal,14343,kháaču,bad,کھاچوۡ,kʰáatɕu,,liljegren
biori,3153,kháču,bad,,,,liljegren
biori,14343,kháču,bad,,,,liljegren
Phal,3792,kháaṇ,mountain; mountain pass; Lowari Pass,کھاݨ,kʰáaɳ,,liljegren
biori,3792,"khaṇ, rauléi",mountain; mountain pass; Lowari Pass,,,,liljegren
Phal,3818,khaár,donkey,کھار,kʰaáar,,liljegren
biori,3818,khar,donkey,,,,liljegren
Phal,3848,khaláaṛu,leather grain bag (made from the skin of a he-goat),کھلاڑوۡ,kʰaláaɽu,,liljegren
Phal,3795,khaṇíi,"to hit, shoot",کھݨی,kʰaɳíi,,liljegren
Phal,3818,khári,female donkey,کھریۡ,kʰári,,liljegren
Phal,2909,khaṣíi,hoe,کھݜی,kʰaʂíi,,liljegren
Phal,3470,khilaí,alone,کِھلئیۡ,kʰilají,,liljegren
Phal,3884,khínǰa,to become tired,کِھنجہ,kʰiɲdʑa,,liljegren
biori,3884,khínǰe,to become tired,,,,liljegren
Phal,3865,khóo,to eat,کھو,kʰóo,,liljegren
biori,3865,khúu,to eat,,,,liljegren
Phal,3929,khooǰóo,to ask,کھوجو,kʰoodʑóo,,liljegren
biori,3929,khooǰúu,to ask,,,,liljegren
Phal,13661,khooṇṣíi,to dig,کھونݜی,kʰooɳʂíi,,liljegren
Phal,3937,khópu,rung of a ladder,کھوۡپوۡ,kʰópo,,liljegren
Phal,3906,khur,foot; leg (including the foot),کُھر,kʰur,,liljegren
Phal,3364,khúšu,left; left-handed,کُھشوۡ,kʰúɕo,,liljegren
Phal,14401,khúšu,left; left-handed,کُھشوۡ,kʰúɕo,,liljegren
Phal,3243,khúṭu,"leg, knee",کُھٹوۡ,kʰúʈo,,liljegren
Phal,3941,khúṭu,lame (not able to walk normally),کُھٹوۡ,kʰúʈo,,liljegren
Phal,3135,khuusíi,cough,کُھوسی,kʰuusíi,,liljegren
Phal,3187,kíilum,tar,کِیلُم,kíilum,,liljegren
Phal,3175,kir,snow,کِر,kir,,liljegren
Phal,3607,kiroóṛ,chest,کِروڑ,kiroóɽ,,liljegren
Phal,5274,koó,"who, somebody, anybody (nom)",کو,koó,,liljegren
Phal,2993,kóok,crow,کوک,kóok,,liljegren
biori,2993,káak,crow,,,,liljegren
Phal,3523,koomáalu,soft,کومالوۡ,koomáalu,,liljegren
Phal,3023,kóoṇ,arrow,کوݨ,kóoɳ,,liljegren
Phal,3023,kóoṇṭ,arrow,,,,liljegren
biori,3023,šará,arrow,,,,liljegren
Phal,2892,kráam,"work; deed, behaviour",کرام,kráam,,liljegren
biori,2892,kram,"work; deed, behaviour",,,,liljegren
Phal,3594,krína,to sell,کِرنہ,"krína, kírna",,liljegren
biori,3594,kríne,to sell,,,,liljegren
Phal,3451,kriṣíṇu,black,کرِݜِݨوۡ,"kriʂíɳo, kiʂíɳo",,liljegren
Phal,3451,kiṣíṇu,black,,,,liljegren
Phal,3219,kučúru,dog,کُچُروۡ,kutɕúro,,liljegren
Phal,3251,kuḍ,wall,کُڈ,kuɖ,,liljegren
Phal,3245,kúṛi,woman; wife,کُڑیۡ,kúɽi,,liljegren
Phal,10905,láanga,to cross; walk (across); swim (across),لانگہ,láaŋɡa,,liljegren
biori,10905,láange,to cross; walk (across); swim (across),,,,liljegren
Phal,10909,laǰíǰa,to be ashamed,لجِجہ,ladʑídʑa,,liljegren
Phal,11009,laméeṭi,tail,لمیٹیۡ,laméeʈi,,liljegren
Phal,10956,lamóo,to hang (up) something,لمو,lamóo,,liljegren
biori,10956,lamúu,to hang (up) something,,,,liljegren
Phal,11016,leewóo,"to lie, tell lies",لیوو,leewóo,,liljegren
biori,11016,leewúu,"to lie, tell lies",,,,liljegren
Phal,11108,lekhíi,to count,لکھی,lekʰíi,,liljegren
Phal,10948,lháaya,to find,لھایہ,lháaja,,liljegren
biori,10948,lháaye,to find,,,,liljegren
Phal,11168,lhoílu,red; money (substantivized in plural; i.e. red like the 100 rupee note),لھوئِلوۡ,lhojlo,,liljegren
biori,11168,"lohílu, lhoyílu",red; money (substantivized in plural; i.e. red like the 100 rupee note),,,,liljegren
Phal,10896,lhoóku,small; (small) child,لھوکوۡ,lhoóko,,liljegren
Phal,10978,lhoóṇ,salt,لھوݨ,lhoóɳ,,liljegren
Phal,11120,loomúṭ,"deodar tree (Himalayan cedar); very tall tree growing on high altitudes, usually far from permanent settlements, its wood is used for construction",لومُٹ,loomúʈ,,liljegren
Phal,11169,loowíiṣṭ,pheasant,لووِیݜٹ,loowíiʂʈ,,liljegren
Phal,11082,lúna,"to reap, cut, cut off; mow",لُنہ,lúna,,liljegren
biori,11082,lúne,"to reap, cut, cut off; mow",,,,liljegren
Phal,11153,luumái,fox,لُومئیۡ,luuméj,,liljegren
biori,11153,lhooméi,fox,,,,liljegren
Phal,9691,ma,"I (1sg nom, subject), me (1sg direct object)",مہ,ma,,liljegren
Phal,9691,máa-,"I (1sg nom, subject), me (1sg direct object)",,,"Forming one phonological word with following postposition or clitic, e.g. máathe 'me, to me' with the 'to'.",liljegren
Phal,9990,maac̣huríi,honey bee,ماڇُھری,maaʈʂʰuríi,,liljegren
Phal,9882,máakaṛ,monkey,ماکڑ,,,liljegren
Phal,10055,maamaá,uncle; mother's brother,ماما,maamaá,,liljegren
Phal,9890,máaṇḍa,to knead,مانڈہ,máaɳɖa,,liljegren
Phal,9871,máara,to die,مارہ,máara,,liljegren
biori,9871,máare,to die,,,,liljegren
Phal,9837,maníi,"to say, call; read, recite; obey",منی,maníi,,liljegren
Phal,9740,maṇḍáu,veranda; gallery,منڈووۡ,maɳɖáw,,liljegren
Phal,9746,maṭróok,frog,مٹروک,"maʈróok, maʈʂóok",,liljegren
Phal,9989,meec̣hí,honey,میڇھیۡ,meeʈʂʰí,,liljegren
Phal,9804,méeǰi,"in the middle; in between, among",میجیۡ,méedʑi,,liljegren
Phal,10058,méemi,grandmother; mother's mother,میمیۡ,méemi,,liljegren
Phal,10001,méeši,aunt; mother's sister,میشیۡ,méeɕi,,liljegren
Phal,10286,méeṭi,clay; mud,میٹیۡ,méeʈi,,liljegren
Phal,9935,mháalu,father; parent,مھالوۡ,mháalu,,liljegren
Phal,10066,mhaaríi,to kill,مھاری,mhaaríi,,liljegren
Phal,9796,mhaaróoc̣u,mulberry,مھاروڇوۡ,mhaaróoʈʂo,,liljegren
Phal,9982,mhaás,"meat, piece of flesh",مھاس,mhaás,,liljegren
Phal,9767,mheél,buttermilk (lassi),مھیل,mheél,,liljegren
Phal,9793,mhoóru,sweet; tasty,مھوروۡ,mhoóro,,liljegren
Phal,10323,míi,marrow; animal fat,می,míi,,liljegren
Phal,9828,míiš,man; person,مِیش,míiɕ,,liljegren
biori,9828,méeš,man; person,,,,liljegren
Phal,10133,míla,"to argue, fight, quarrel",مِلہ,míla,,liljegren
Phal,10310,miṇḍ,ram,مِنڈ,miɳɖ,,liljegren
biori,10310,miḍ,ram,,,,liljegren
Phal,10191,móṇḍu,"blunt, pointless",موۡنڈوۡ,móɳɖo,,liljegren
Phal,10058,móomu,grandfather; mother's father,موموۡ,móomo,,liljegren
Phal,10044,móonu,skin bag (from goat skin); balloon,مونوۡ,móono,,liljegren
Phal,10042,móoṇ,nest,موݨ,móoɳ,,liljegren
Phal,10049,móoṇuṣ,"person, human being",موݨُݜ,móoɳuʂ,,liljegren
biori,10049,máaṣ,"person, human being",,,,liljegren
Phal,10264,mring,markhor (generic),مرِنگ,"mriŋɡ, mriŋ",,liljegren
Phal,10151,múča,to rain,مُچہ,mútɕa,,liljegren
biori,10151,múče,to rain,,,,liljegren
Phal,10181,mučóo,"to open, untie",مُچو,mutɕóo,,liljegren
biori,10181,mučúu,"to open, untie",,,,liljegren
Phal,10250,mulái,radish,مُلئیۡ,muléj,,liljegren
Phal,10198,mung,pea; bean,مُنگ,"muŋɡ, muŋ",,liljegren
Phal,10221,múṣṭi,fist; shaft,مُݜٹیۡ,múʂʈi,,liljegren
Phal,10187,muṭ,tree,مُٹ,muʈ,,liljegren
Phal,10221,múṭi,arm,مُٹیۡ,múʈi,,liljegren
Phal,10257,muúl,"price, value",مُول,muúl,,liljegren
biori,10257,mul,"price, value",,,,liljegren
Phal,10261,muuṣoó,elbow,مُوݜو,muuʂoó,,liljegren
Phal,10258,múuṣu,mouse; rat,مُوݜوۡ,múuʂo,,liljegren
Phal,10234,múutr,urine,مُوتر,múutr,,liljegren
Phal,6906,na,not; don't,نہ,na,,liljegren
